message,timestamp
"src/services/responseService.ts(169,9): error TS2353: Object literal may only specify known properties, and 'questionGroups' does not exist in type '{ workshop?: true | { columns?: { id?: boolean | undefined; slug?: boolean | undefined; titleI18n?: boolean | undefined; subtitleI18n?: boolean | undefined; descriptionI18n?: boolean | undefined; ... 21 more ...; deletedAt?: boolean | undefined; } | undefined; with?: { ...; } | undefined; extras?: Record<...> | ... ...'.
",2025-12-05T16:29:15.82408642Z
"src/services/responseService.ts(172,25): error TS7006: Parameter 'questions' implicitly has an 'any' type.
src/services/responseService.ts(172,38): error TS7031: Binding element 'asc' implicitly has an 'any' type.
src/services/responseService.ts(185,21): error TS2339: Property 'questionGroups' does not exist on type '{ status: ""draft"" | ""published"" | ""review"" | ""closed"" | ""analyzed""; id: string; createdAt: Date; updatedAt: Date; workshopId: string | null; settings: { anonymous: boolean; ... 5 more ...; questionStyle: ""first_person_plural"" | ""third_person""; } | null; ... 5 more ...; instructions: unknown; }'.
src/services/responseService.ts(185,45): error TS7006: Parameter 'g' implicitly has an 'any' type.
src/services/responseService.ts(192,28): error TS7006: Parameter 'q' implicitly has an 'any' type.
",2025-12-05T16:29:15.824156873Z
"src/services/responseService.ts(194,18): error TS2769: No overload matches this call.
  Overload 1 of 3, '(left: PgColumn<{ name: ""userId""; tableName: ""responses""; dataType: ""string""; columnType: ""PgUUID""; data: string; driverParam: string; notNull: false; hasDefault: false; isPrimaryKey: false; isAutoincrement: false; ... 4 more ...; generated: undefined; }, {}, {}>, right: string | SQLWrapper): SQL<...>', gave the following error.
    Argument of type 'number' is not assignable to parameter of type 'string | SQLWrapper'.
  Overload 2 of 3, '(left: Aliased<number>, right: number | SQLWrapper): SQL<unknown>', gave the following error.
    Argument of type 'PgColumn<{ name: ""userId""; tableName: ""responses""; dataType: ""string""; columnType: ""PgUUID""; data: string; driverParam: string; notNull: false; hasDefault: false; isPrimaryKey: false; isAutoincrement: false; ... 4 more ...; generated: undefined; }, {}, {}>' is not assignable to parameter of type 'Aliased<number>'.
      Type 'PgColumn<{ name: ""userId""; tableName: ""responses""; dataType: ""string""; columnType: ""PgUUID""; data: string; driverParam: string; notNull: false; hasDefault: false; isPrimaryKey: false; isAutoincrement: false; ... 4 more ...; generated: undefined; }, {}, {}>' is missing the following properties from type 'Aliased<number>': sql, fieldAlias
  Overload 3 of 3, '(left: never, right: unknown): SQL<unknown>', gave the following error.
    Argument of type 'PgColumn<{ name: ""userId""; tableName: ""responses""; dataType: ""string""; columnType: ""PgUUID""; data: string; driverParam: string; notNull: false; hasDefault: false; isPrimaryKey: false; isAutoincrement: false; ... 4 more ...; generated: undefined; }, {}, {}>' is not assignable to parameter of type 'never'.
src/services/responseService.ts(208,14): error TS2339: Property 'status' does not exist on type '{ id: string; updatedAt: Date; userId: string | null; questionnaireId: string; metadata: { ipHash: string; userAgentHash: string; timeSpentMs: number; editCount: number; } | null; questionId: string; enrollmentId: string | null; answer: unknown; submittedAt: Date; question: { ...; }; }'.
src/services/responseService.ts(216,7): error TS2322: Type '{ id: string; updatedAt: Date; userId: string | null; questionnaireId: string; metadata: { ipHash: string; userAgentHash: string; timeSpentMs: number; editCount: number; } | null; questionId: string; enrollmentId: string | null; answer: unknown; submittedAt: Date; question: { ...; }; }[]' is not assignable to type '{ status: ""draft"" | ""submitted""; id: string; createdAt: Date; updatedAt: Date; userId: string | null; questionnaireId: string; metadata: { ip_hash: string; user_agent_hash: string; time_spent_ms: number; edit_count: number; } | null; questionId: string; enrollmentId: string | null; answer: unknown; submittedAt: Date...'.
  Type '{ id: string; updatedAt: Date; userId: string | null; questionnaireId: string; metadata: { ipHash: string; userAgentHash: string; timeSpentMs: number; editCount: number; } | null; questionId: string; enrollmentId: string | null; answer: unknown; submittedAt: Date; question: { ...; }; }' is missing the following properties from type '{ status: ""draft"" | ""submitted""; id: string; createdAt: Date; updatedAt: Date; userId: string | null; questionnaireId: string; metadata: { ip_hash: string; user_agent_hash: string; time_spent_ms: number; edit_count: number; } | null; questionId: string; enrollmentId: string | null; answer: unknown; submittedAt: Date...': status, createdAt
src/services/responseService.ts(217,7): error TS2739: Type '{ status: ""draft"" | ""published"" | ""review"" | ""closed"" | ""analyzed""; id: string; createdAt: Date; updatedAt: Date; workshopId: string | null; settings: { anonymous: boolean; ... 5 more ...; questionStyle: ""first_person_plural"" | ""third_person""; } | null; ... 5 more ...; instructions: unknown; }' is missing the following properties from type '{ status: ""draft"" | ""published"" | ""review"" | ""closed"" | ""analyzed""; id: string; createdAt: Date; updatedAt: Date; deletedAt: Date | null; workshopId: string | null; ... 5 more ...; createdBy: string; }': deletedAt, titleI18n, instructionsI18n
",2025-12-05T16:29:15.824208491Z
"src/services/responseService.ts(247,7): error TS2322: Type 'number | undefined' is not assignable to type 'string'.
  Type 'undefined' is not assignable to type 'string'.
",2025-12-05T16:29:15.824221927Z
"src/services/responseService.ts(272,18): error TS2769: No overload matches this call.
  Overload 1 of 3, '(left: PgColumn<{ name: ""userId""; tableName: ""consents""; dataType: ""string""; columnType: ""PgUUID""; data: string; driverParam: string; notNull: true; hasDefault: false; isPrimaryKey: false; isAutoincrement: false; ... 4 more ...; generated: undefined; }, {}, {}>, right: string | SQLWrapper): SQL<...>', gave the following error.
    Argument of type 'number' is not assignable to parameter of type 'string | SQLWrapper'.
  Overload 2 of 3, '(left: Aliased<number>, right: number | SQLWrapper): SQL<unknown>', gave the following error.
    Argument of type 'PgColumn<{ name: ""userId""; tableName: ""consents""; dataType: ""string""; columnType: ""PgUUID""; data: string; driverParam: string; notNull: true; hasDefault: false; isPrimaryKey: false; isAutoincrement: false; ... 4 more ...; generated: undefined; }, {}, {}>' is not assignable to parameter of type 'Aliased<number>'.
      Type 'PgColumn<{ name: ""userId""; tableName: ""consents""; dataType: ""string""; columnType: ""PgUUID""; data: string; driverParam: string; notNull: true; hasDefault: false; isPrimaryKey: false; isAutoincrement: false; ... 4 more ...; generated: undefined; }, {}, {}>' is missing the following properties from type 'Aliased<number>': sql, fieldAlias
  Overload 3 of 3, '(left: never, right: unknown): SQL<unknown>', gave the following error.
    Argument of type 'PgColumn<{ name: ""userId""; tableName: ""consents""; dataType: ""string""; columnType: ""PgUUID""; data: string; driverParam: string; notNull: true; hasDefault: false; isPrimaryKey: false; isAutoincrement: false; ... 4 more ...; generated: undefined; }, {}, {}>' is not assignable to parameter of type 'never'.
src/services/responseService.ts(273,25): error TS2339: Property 'withdrawnAt' does not exist on type 'PgTableWithColumns<{ name: ""consents""; schema: undefined; columns: { id: PgColumn<{ name: ""id""; tableName: ""consents""; dataType: ""string""; columnType: ""PgUUID""; data: string; driverParam: string; notNull: true; hasDefault: true; ... 6 more ...; generated: undefined; }, {}, {}>; ... 7 more ...; updatedAt: PgColumn<.....'.
src/services/responseService.ts(277,5): error TS2322: Type '{ id: string; userId: string; questionnaireId: string | null; consentType: ""research_analysis"" | ""marketing_emails"" | ""data_sharing"" | ""anonymous_presentation""; granted: boolean; ... 5 more ...; revokedAt: Date | null; } | null' is not assignable to type '{ id: string; createdAt: Date; updatedAt: Date; userId: string; questionnaireId: string | null; consentType: string; granted: boolean; ipAddress: string | null; userAgent: string | null; } | null'.
  Type '{ id: string; userId: string; questionnaireId: string | null; consentType: ""research_analysis"" | ""marketing_emails"" | ""data_sharing"" | ""anonymous_presentation""; granted: boolean; ... 5 more ...; revokedAt: Date | null; }' is missing the following properties from type '{ id: string; createdAt: Date; updatedAt: Date; userId: string; questionnaireId: string | null; consentType: string; granted: boolean; ipAddress: string | null; userAgent: string | null; }': createdAt, updatedAt
src/services/responseService.ts(287,9): error TS2353: Object literal may only specify known properties, and 'withdrawnAt' does not exist in type '{ userId?: string | SQL<unknown> | PgColumn<ColumnBaseConfig<ColumnDataType, string>, {}, {}> | undefined; consentType?: string | SQL<...> | PgColumn<...> | undefined; ... 6 more ...; userAgent?: string | ... 3 more ... | undefined; }'.
",2025-12-05T16:29:15.824269988Z
"src/services/responseService.ts(292,20): error TS2769: No overload matches this call.
  Overload 1 of 3, '(left: PgColumn<{ name: ""userId""; tableName: ""consents""; dataType: ""string""; columnType: ""PgUUID""; data: string; driverParam: string; notNull: true; hasDefault: false; isPrimaryKey: false; isAutoincrement: false; ... 4 more ...; generated: undefined; }, {}, {}>, right: string | SQLWrapper): SQL<...>', gave the following error.
    Argument of type 'number' is not assignable to parameter of type 'string | SQLWrapper'.
  Overload 2 of 3, '(left: Aliased<number>, right: number | SQLWrapper): SQL<unknown>', gave the following error.
    Argument of type 'PgColumn<{ name: ""userId""; tableName: ""consents""; dataType: ""string""; columnType: ""PgUUID""; data: string; driverParam: string; notNull: true; hasDefault: false; isPrimaryKey: false; isAutoincrement: false; ... 4 more ...; generated: undefined; }, {}, {}>' is not assignable to parameter of type 'Aliased<number>'.
      Type 'PgColumn<{ name: ""userId""; tableName: ""consents""; dataType: ""string""; columnType: ""PgUUID""; data: string; driverParam: string; notNull: true; hasDefault: false; isPrimaryKey: false; isAutoincrement: false; ... 4 more ...; generated: undefined; }, {}, {}>' is missing the following properties from type 'Aliased<number>': sql, fieldAlias
  Overload 3 of 3, '(left: never, right: unknown): SQL<unknown>', gave the following error.
    Argument of type 'PgColumn<{ name: ""userId""; tableName: ""consents""; dataType: ""string""; columnType: ""PgUUID""; data: string; driverParam: string; notNull: true; hasDefault: false; isPrimaryKey: false; isAutoincrement: false; ... 4 more ...; generated: undefined; }, {}, {}>' is not assignable to parameter of type 'never'.
",2025-12-05T16:29:15.824300514Z
"src/services/responseService.ts(296,24): error TS2339: Property 'affectedRows' does not exist on type 'never'.
src/services/responseService.ts(348,30): error TS2339: Property 'text' does not exist on type '{ id: string; groupId: string; textI18n: unknown; type: ""number"" | ""text"" | ""scale"" | ""textarea"" | ""single_choice"" | ""multiple_choice""; optionsI18n: { value: string; label: { pl: string; en: string; }; }[] | null; ... 5 more ...; updatedAt: Date; }'.
",2025-12-05T16:29:15.824320692Z
"src/services/responseService.ts(393,33): error TS2339: Property 'text' does not exist on type 'PgTableWithColumns<{ name: ""questions""; schema: undefined; columns: { id: PgColumn<{ name: ""id""; tableName: ""questions""; dataType: ""string""; columnType: ""PgUUID""; data: string; driverParam: string; notNull: true; hasDefault: true; ... 6 more ...; generated: undefined; }, {}, {}>; ... 9 more ...; updatedAt: PgColumn<...'.
",2025-12-05T16:29:15.824325931Z
"src/services/responseService.ts(416,40): error TS2339: Property 'text' does not exist on type 'PgTableWithColumns<{ name: ""questions""; schema: undefined; columns: { id: PgColumn<{ name: ""id""; tableName: ""questions""; dataType: ""string""; columnType: ""PgUUID""; data: string; driverParam: string; notNull: true; hasDefault: true; ... 6 more ...; generated: undefined; }, {}, {}>; ... 9 more ...; updatedAt: PgColumn<...'.
",2025-12-05T16:29:15.824342526Z
"src/services/responseService.ts(460,22): error TS2551: Property 'question' does not exist on type '{ status: ""draft"" | ""submitted""; id: string; createdAt: Date; updatedAt: Date; userId: string | null; questionnaireId: string; metadata: { ip_hash: string; user_agent_hash: string; time_spent_ms: number; edit_count: number; } | null; questionId: string; enrollmentId: string | null; answer: unknown; submittedAt: Date...'. Did you mean 'questionId'?
",2025-12-05T16:29:15.824388842Z
"src/services/responseService.ts(461,22): error TS2551: Property 'question' does not exist on type '{ status: ""draft"" | ""submitted""; id: string; createdAt: Date; updatedAt: Date; userId: string | null; questionnaireId: string; metadata: { ip_hash: string; user_agent_hash: string; time_spent_ms: number; edit_count: number; } | null; questionId: string; enrollmentId: string | null; answer: unknown; submittedAt: Date...'. Did you mean 'questionId'?
src/services/responseService.ts(462,18): error TS2551: Property 'question' does not exist on type '{ status: ""draft"" | ""submitted""; id: string; createdAt: Date; updatedAt: Date; userId: string | null; questionnaireId: string; metadata: { ip_hash: string; user_agent_hash: string; time_spent_ms: number; edit_count: number; } | null; questionId: string; enrollmentId: string | null; answer: unknown; submittedAt: Date...'. Did you mean 'questionId'?
",2025-12-05T16:29:15.824407546Z
"src/services/security-monitoring.ts(185,11): error TS2322: Type 'string | undefined' is not assignable to type 'string'.
  Type 'undefined' is not assignable to type 'string'.
",2025-12-05T16:29:15.824433011Z
"src/services/security-monitoring.ts(215,11): error TS2322: Type 'string | undefined' is not assignable to type 'string'.
  Type 'undefined' is not assignable to type 'string'.
",2025-12-05T16:29:15.824437774Z
"src/services/security-monitoring.ts(245,11): error TS2322: Type 'string | undefined' is not assignable to type 'string'.
  Type 'undefined' is not assignable to type 'string'.
src/services/security-monitoring.ts(276,11): error TS2322: Type 'string | undefined' is not assignable to type 'string'.
  Type 'undefined' is not assignable to type 'string'.
",2025-12-05T16:29:15.824478679Z
"src/services/security-monitoring.ts(307,11): error TS2322: Type 'string | undefined' is not assignable to type 'string'.
  Type 'undefined' is not assignable to type 'string'.
",2025-12-05T16:29:15.824505842Z
"src/services/security-monitoring.ts(338,11): error TS2322: Type 'string | undefined' is not assignable to type 'string'.
  Type 'undefined' is not assignable to type 'string'.
",2025-12-05T16:29:15.824528524Z
"src/services/security-monitoring.ts(370,11): error TS2322: Type 'string | undefined' is not assignable to type 'string'.
  Type 'undefined' is not assignable to type 'string'.
",2025-12-05T16:29:15.824533362Z
"src/services/security-monitoring.ts(417,9): error TS2322: Type 'string | undefined' is not assignable to type 'string'.
  Type 'undefined' is not assignable to type 'string'.
src/services/security-monitoring.ts(435,9): error TS2322: Type 'string | undefined' is not assignable to type 'string'.
  Type 'undefined' is not assignable to type 'string'.
",2025-12-05T16:29:15.824572137Z
"src/services/security-monitoring.ts(668,45): error TS7030: Not all code paths return a value.
",2025-12-05T16:29:15.824597789Z
"src/services/security-monitoring.ts(713,19): error TS2341: Property 'implementBlockingResponse' is private and only accessible within class 'SecurityMonitoringService'.
",2025-12-05T16:29:15.82460579Z
"src/services/security-monitoring.ts(722,3): error TS2484: Export declaration conflicts with exported declaration of 'SecurityEventType'.
src/services/security-monitoring.ts(723,3): error TS2484: Export declaration conflicts with exported declaration of 'SecuritySeverity'.
",2025-12-05T16:29:15.8246373Z
"src/services/streaming-llm-worker.ts(71,11): error TS2564: Property 'queue' has no initializer and is not definitely assigned in the constructor.
",2025-12-05T16:29:15.824674415Z
"src/services/streaming-llm-worker.ts(72,11): error TS2564: Property 'queueEvents' has no initializer and is not definitely assigned in the constructor.
",2025-12-05T16:29:15.82468067Z
"src/services/streaming-llm-worker.ts(73,11): error TS2564: Property 'worker' has no initializer and is not definitely assigned in the constructor.
",2025-12-05T16:29:15.824696258Z
"src/services/streaming-llm-worker.ts(85,27): error TS2769: No overload matches this call.
  Overload 1 of 8, '(options: RedisOptions): Redis', gave the following error.
    Object literal may only specify known properties, and 'maxMemoryPolicy' does not exist in type 'RedisOptions'.
  Overload 2 of 8, '(port: number): Redis', gave the following error.
    Argument of type '{ host: string; port: number; password: string | undefined; db: number; maxRetriesPerRequest: null; lazyConnect: boolean; enableOfflineQueue: boolean; maxMemoryPolicy: string; }' is not assignable to parameter of type 'number'.
  Overload 3 of 8, '(path: string): Redis', gave the following error.
    Argument of type '{ host: string; port: number; password: string | undefined; db: number; maxRetriesPerRequest: null; lazyConnect: boolean; enableOfflineQueue: boolean; maxMemoryPolicy: string; }' is not assignable to parameter of type 'string'.
",2025-12-05T16:29:15.824724215Z
"src/services/streaming-llm-worker.ts(103,11): error TS2561: Object literal may only specify known properties, but 'organizationId' does not exist in type 'ClientOptions'. Did you mean to write 'organization'?
",2025-12-05T16:29:15.824736513Z
"src/services/streaming-llm-worker.ts(378,15): error TS2367: This comparison appears to be unintentional because the types '""message_start"" | ""message_delta"" | ""message_stop"" | ""content_block_start"" | ""content_block_delta"" | ""content_block_stop""' and '""content_block""' have no overlap.
",2025-12-05T16:29:15.8247423Z
"src/services/streaming-llm-worker.ts(379,35): error TS2339: Property 'content' does not exist on type 'never'.
",2025-12-05T16:29:15.824766882Z
"src/services/streaming-llm-worker.ts(417,36): error TS2304: Cannot find name 'questionnaireId'.
src/services/streaming-llm-worker.ts(481,14): error TS2532: Object is possibly 'undefined'.
",2025-12-05T16:29:15.824773627Z
"src/services/streaming-llm-worker.ts(487,9): error TS2353: Object literal may only specify known properties, and 'questions' does not exist in type '{ workshop?: true | { columns?: { id?: boolean | undefined; slug?: boolean | undefined; titleI18n?: boolean | undefined; subtitleI18n?: boolean | undefined; descriptionI18n?: boolean | undefined; ... 21 more ...; deletedAt?: boolean | undefined; } | undefined; with?: { ...; } | undefined; extras?: Record<...> | ... ...'.
src/services/streaming-llm-worker.ts(501,32): error TS2339: Property 'questions' does not exist on type '{ status: ""draft"" | ""published"" | ""review"" | ""closed"" | ""analyzed""; id: string; createdAt: Date; updatedAt: Date; workshopId: string | null; settings: { anonymous: boolean; ... 5 more ...; questionStyle: ""first_person_plural"" | ""third_person""; } | null; ... 5 more ...; instructions: unknown; }'.
",2025-12-05T16:29:15.824798963Z
"{""logs"":[{""vertex"":""sha256:41504567dc6ce3db26bcd246dd293420a8940c095dbfc37cc60ac8d0687eedc1"",""stream"":1,""data"":""c3JjL3NlcnZpY2VzL3Jlc3BvbnNlU2VydmljZS50cyg0MTcsMTYpOiBlcnJvciBUUzI3Njk6IE5vIG92ZXJsb2FkIG1hdGNoZXMgdGhpcyBjYWxsLgogIE92ZXJsb2FkIDEgb2YgMiwgJyhidWlsZGVyOiAoYWxpYXNlczogeyBxdWVzdGlvbklkOiBQZ0NvbHVtbjx7IG5hbWU6ICJpZCI7IHRhYmxlTmFtZTogInF1ZXN0aW9ucyI7IGRhdGFUeXBlOiAic3RyaW5nIjsgY29sdW1uVHlwZTogIlBnVVVJRCI7IGRhdGE6IHN0cmluZzsgZHJpdmVyUGFyYW06IHN0cmluZzsgbm90TnVsbDogdHJ1ZTsgaGFzRGVmYXVsdDogdHJ1ZTsgaXNQcmltYXJ5S2V5OiB0cnVlOyBpc0F1dG9pbmNyZW1lbnQ6IGZhbHNlOyAuLi4gNCBtb3JlIC4uLjsgZ2VuZXJhdGVkOiB1bmRlZmluZWQ7IH0sIHt9LCB7fT47IC4uLiA0IG1vcmUgLi4uOyBza2lwUmF0ZTogU1FMPC4uLj47IH0pID0+IFZhbHVlT3JBcnJheTwuLi4+KTogT21pdDwuLi4+JywgZ2F2ZSB0aGUgZm9sbG93aW5nIGVycm9yLgogICAgQXJndW1lbnQgb2YgdHlwZSAnKHJlc3BvbnNlczogYW55LCB7IGFzYyB9OiB7IGFzYzogYW55OyB9KSA9PiBhbnlbXScgaXMgbm90IGFzc2lnbmFibGUgdG8gcGFyYW1ldGVyIG9mIHR5cGUgJyhhbGlhc2VzOiB7IHF1ZXN0aW9uSWQ6IFBnQ29sdW1uPHsgbmFtZTogImlkIjsgdGFibGVOYW1lOiAicXVlc3Rpb25zIjsgZGF0YVR5cGU6ICJzdHJpbmciOyBjb2x1bW5UeXBlOiAiUGdVVUlEIjsgZGF0YTogc3RyaW5nOyBkcml2ZXJQYXJhbTogc3RyaW5nOyBub3ROdWxsOiB0cnVlOyBoYXNEZWZhdWx0OiB0cnVlOyBpc1ByaW1hcnlLZXk6IHRydWU7IGlzQXV0b2luY3JlbWVudDogZmFsc2U7IC4uLiA0IG1vcmUgLi4uOyBnZW5lcmF0ZWQ6IHVuZGVmaW5lZDsgfSwge30sIHt9PjsgLi4uIDQgbW9yZSAuLi47IHNraXBSYXRlOiBTUUw8Li4uP",2025-12-05T16:29:15.829269893Z
"jsgfSkgPT4gLi4uJy4KICAgICAgVGFyZ2V0IHNpZ25hdHVyZSBwcm92aWRlcyB0b28gZmV3IGFyZ3VtZW50cy4gRXhwZWN0ZWQgMiBvciBtb3JlLCBidXQgZ290IDEuCiAgT3ZlcmxvYWQgMiBvZiAyLCAnKC4uLmNvbHVtbnM6IChTUUw8dW5rbm93bj4gfCBQZ0NvbHVtbjxDb2x1bW5CYXNlQ29uZmlnPENvbHVtbkRhdGFUeXBlLCBzdHJpbmc+LCB7fSwge30+IHwgQWxpYXNlZDx1bmtub3duPilbXSk6IE9taXQ8UGdTZWxlY3RCYXNlPCJyZXNwb25zZXMiLCAuLi4gNiBtb3JlIC4uLiwgeyAuLi47IH0+LCAid2hlcmUiIHwgLi4uIDEgbW9yZSAuLi4gfCAib3JkZXJCeSI+JywgZ2F2ZSB0aGUgZm9sbG93aW5nIGVycm9yLgogICAgQXJndW1lbnQgb2YgdHlwZSAnKHJlc3BvbnNlczogYW55LCB7IGFzYyB9OiB7IGFzYzogYW55OyB9KSA9PiBhbnlbXScgaXMgbm90IGFzc2lnbmFibGUgdG8gcGFyYW1ldGVyIG9mIHR5cGUgJ1NRTDx1bmtub3duPiB8IFBnQ29sdW1uPENvbHVtbkJhc2VDb25maWc8Q29sdW1uRGF0YVR5cGUsIHN0cmluZz4sIHt9LCB7fT4gfCBBbGlhc2VkPHVua25vd24+Jy4K"",""timestamp"":""2025-12-05T16:29:15.824358516Z""},{""vertex"":""sha256:41504567dc6ce3db26bcd246dd293420a8940c095dbfc37cc60ac8d0687eedc1"",""stream"":1,""data"":""c3JjL3NlcnZpY2VzL3Jlc3BvbnNlU2VydmljZS50cyg0MTcsMTcpOiBlcnJvciBUUzcwMDY6IFBhcmFtZXRlciAncmVzcG9uc2VzJyBpbXBsaWNpdGx5IGhhcyBhbiAnYW55JyB0eXBlLgo="",""timestamp"":""2025-12-05T16:29:15.824366216Z""},{""vertex"":""sha256:41504567dc6ce3db26bcd246dd293420a8940c095dbfc37cc60ac8d0687eedc1"",""stream"":1,""data"":""c3JjL3NlcnZpY2VzL3Jlc3BvbnNlU2VydmljZS50cyg0MTcsMzApOiBlcnJvciBUUzcwMzE6IEJpbmRpbmcgZWxlbWVudCAnYXNjJyBpbXBsaWNpdGx5IGhhcyBhbiAnYW55JyB0eXBlLgo="",""timestamp"":""2025-12-05T16:29:15.824370371Z""}]}",2025-12-05T16:29:15.829316565Z
[test 3/3] RUN npm run typecheck &&     npm run lint &&     npm run test:coverage,2025-12-05T16:29:16.507167722Z
Dockerfile:118,2025-12-05T16:29:16.532696222Z
-------------------,2025-12-05T16:29:16.532746040Z
117 |     COPY . .,2025-12-05T16:29:16.532753089Z
118 | >>> RUN npm run typecheck && \,2025-12-05T16:29:16.532760454Z
119 | >>>     npm run lint && \,2025-12-05T16:29:16.532770423Z
120 | >>>     npm run test:coverage,2025-12-05T16:29:16.532776876Z
-------------------,2025-12-05T16:29:16.532782511Z
"ERROR: failed to build: failed to solve: process ""/bin/sh -c npm run typecheck &&     npm run lint &&     npm run test:coverage"" did not complete successfully: exit code: 2",2025-12-05T16:29:16.532789399Z
